Year,Era,Match_Type,Neutral,Home_Win
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,1,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,1,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,1,1
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,1,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,1,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,1,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,1,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,1,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,1,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,1,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,1
2008,1992-2011,Friendly,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,1,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,1,0
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,1,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Friendly,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,1,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Official,1,0
2008,1992-2011,Official,0,1
2008,1992-2011,Official,0,0
2008,1992-2011,Friendly,0,1
2008,1992-2011,Friendly,0,0
2008,1992-2011,Official,0,1
